,ts_code,symbol,name,area,industry,list_date,pe,pe_ttm,pb,total_mv,circ_mv
250,000703.SZ,000703,恒逸石化,广西,化纤,19970328,20.6679,20.5765,1.8214,4055142.2514,3257349.193
251,000705.SZ,000705,浙江震元,浙江,医药商业,19970410,30.1203,26.254,1.4347,213504.7798,180187.5453
252,000707.SZ,000707,ST双环,湖北,化工原料,19970415,11.0442,220.9515,9.1415,149919.0821,149918.5976
253,000708.SZ,000708,中信特钢,湖北,特种钢,19970326,126.7455,17.0349,2.6299,6466281.4106,978811.6694
254,000709.SZ,000709,河钢股份,河北,普钢,19970416,7.2034,12.8137,0.5476,2612177.5316,2611755.5798
255,000710.SZ,000710,贝瑞基因,四川,医疗保健,19970422,45.911,35.9378,5.6203,1230836.9574,800908.0818
256,000711.SZ,000711,京蓝科技,黑龙江,软件服务,19970411,45.9241,,0.8972,470887.1954,186966.632
257,000712.SZ,000712,锦龙股份,广东,证券,19970415,,563.1148,3.6028,1224832.0,1088127.6215
258,000713.SZ,000713,丰乐种业,安徽,种植业,19970422,61.0562,40.4489,2.0651,324755.3224,294900.9173
259,000715.SZ,000715,中兴商业,辽宁,百货,19970508,27.5344,16.9694,1.7234,248599.9261,248204.2409
260,000716.SZ,000716,黑芝麻,广西,食品,19970418,38.869,58.4374,0.8468,232875.5224,197074.5192
261,000717.SZ,000717,韶钢松山,广东,普钢,19970508,2.5685,4.6186,1.1374,849253.0679,849253.0679
262,000718.SZ,000718,苏宁环球,吉林,区域地产,19970408,11.0604,9.045,1.4491,1128884.7348,851639.4763
263,000719.SZ,000719,中原传媒,河南,出版业,19970331,9.5739,9.1211,0.8809,702940.9756,458330.362
264,000720.SZ,000720,新能泰山,山东,区域地产,19970509,7.1274,8.6143,3.1811,764763.0205,512031.78
265,000721.SZ,000721,西安饮食,陕西,酒店餐饮,19970430,200.7852,,2.9667,190140.3055,166055.2095
266,000722.SZ,000722,湖南发展,湖南,水力发电,19970522,32.5742,19.7162,1.0379,308201.0992,308201.0992
267,000723.SZ,000723,美锦能源,山西,焦炭加工,19970515,18.6351,23.2363,4.1807,3349097.9135,3084958.4793
268,000725.SZ,000725,京东方A,北京,元器件,20010112,36.7725,66.1941,1.4559,12631818.751,12291089.0892
269,000726.SZ,000726,鲁泰A,山东,纺织,20001225,9.4533,9.4416,1.0435,767160.6577,501602.9739
270,000727.SZ,000727,华东科技,江苏,元器件,19970520,,,1.1672,933090.7979,603715.117
271,000728.SZ,000728,国元证券,安徽,证券,19970616,42.5217,27.3572,1.1447,2850533.6488,2495371.7712
272,000729.SZ,000729,燕京啤酒,北京,啤酒,19970716,98.7305,85.2677,1.3102,1775679.7848,1580949.4182
273,000731.SZ,000731,四川美丰,四川,农药化肥,19970617,13.7638,26.7631,1.0695,302248.5039,302248.5039
274,000732.SZ,000732,泰禾集团,福建,区域地产,19970704,5.6409,4.4597,0.6548,1441073.9338,1439458.7878
275,000733.SZ,000733,振华科技,贵州,元器件,19970703,33.1796,24.852,1.5986,859210.5764,783332.1618
276,000735.SZ,000735,罗牛山,海南,农业综合,19970611,28.3208,,2.8173,1100846.9806,1100247.7894
277,000736.SZ,000736,中交地产,重庆,全国地产,19970425,4.4256,5.2898,1.52,358415.8246,358415.8246
278,000737.SZ,000737,ST南风,山西,日用化工,19970428,5.7532,3.5531,4.0106,153652.8,153652.8
279,000738.SZ,000738,航发控制,江苏,航空,19970626,59.6856,55.611,2.7773,1547762.8135,1547752.073
280,000739.SZ,000739,普洛药业,浙江,化学制药,19970509,40.2311,28.194,4.0888,1490832.2174,1450732.4422
281,000750.SZ,000750,国海证券,广西,证券,19970709,280.1031,38.8443,1.4549,2048753.3984,2048751.7581
282,000751.SZ,000751,锌业股份,辽宁,铅锌,19970626,81.2882,32.2779,1.6827,431419.9994,431419.112
283,000752.SZ,000752,*ST西发,西藏,啤酒,19970625,,,3.1925,102074.536,102074.536
284,000753.SZ,000753,漳州发展,福建,汽车服务,19970626,30.9953,30.7149,1.253,285546.5484,254634.205
285,000755.SZ,000755,山西路桥,山西,公路,19970627,37.8232,7.0187,1.5591,183482.4668,183482.4668
286,000756.SZ,000756,新华制药,山东,化学制药,19970806,17.9988,15.247,1.5604,451469.9585,290033.4259
287,000757.SZ,000757,浩物股份,四川,汽车配件,19970627,34.1691,26.2172,1.9446,270509.5475,201873.9612
288,000758.SZ,000758,中色股份,北京,铅锌,19970416,67.7703,,1.5627,811383.9107,811306.0662
289,000759.SZ,000759,中百集团,湖北,超市连锁,19970519,11.5203,14772.9684,1.4621,496464.6735,496164.83
290,000760.SZ,000760,*ST斯太,湖北,汽车配件,19970627,,,2.1577,104970.8694,89004.4204
291,000761.SZ,000761,本钢板材,辽宁,普钢,19980115,13.2358,19.6334,0.7057,1371881.5223,1230281.5223
292,000762.SZ,000762,西藏矿业,西藏,小金属,19970708,,,1.8058,353115.4447,353099.3612
293,000766.SZ,000766,通化金马,吉林,化学制药,19970430,21.938,23.4365,1.4904,725837.525,530975.208
294,000767.SZ,000767,漳泽电力,山西,火力发电,19970609,23.5066,40.2023,0.9874,750773.9014,710599.7931
295,000768.SZ,000768,中航飞机,陕西,航空,19970626,78.9357,65.8791,2.6938,4404914.308,4404887.2212
296,000776.SZ,000776,广发证券,广东,证券,19970611,24.4399,18.1132,1.1496,10509479.8887,8162702.9289
297,000777.SZ,000777,中核科技,江苏,机械基件,19970710,46.0907,33.9792,3.3416,474670.9801,474657.3101
298,000778.SZ,000778,新兴铸管,河北,钢加工,19970606,7.3879,9.7198,0.7368,1552452.3885,1525296.1413
299,000779.SZ,000779,甘咨询,甘肃,建筑工程,19970528,16.6816,8.1907,2.2595,395924.0692,194085.1018
300,000780.SZ,000780,平庄能源,内蒙,煤炭开采,19970606,,,0.7726,295163.1403,295163.1403
301,000782.SZ,000782,美达股份,广东,化纤,19970619,47.3034,,1.2706,176398.6341,149069.868
302,000783.SZ,000783,长江证券,湖北,证券,19970731,142.5378,31.9131,1.3647,3666100.269,3666050.2357
303,000785.SZ,000785,武汉中商,湖北,百货,19970711,38.5753,23.8193,1.9236,255994.9103,255864.4783
304,000786.SZ,000786,北新建材,北京,其他建材,19970606,14.2164,85.0704,2.5968,3505728.7722,2934011.8034
305,000788.SZ,000788,北大医药,重庆,化学制药,19970616,85.3511,76.2085,3.0955,385603.864,385603.864
306,000789.SZ,000789,万年青,江西,水泥,19970923,6.9603,6.741,1.7905,791792.0623,791773.2876
307,000790.SZ,000790,泰合健康,四川,中成药,19980327,84.8329,38.6995,3.0333,264418.682,264165.433
308,000791.SZ,000791,甘肃电投,甘肃,水力发电,19971014,10.1996,10.3108,0.7652,494885.9115,494868.7125
309,000792.SZ,000792,*ST盐湖,青海,化工原料,19970904,,,1.6671,2437829.2759,2406162.4956
310,000793.SZ,000793,华闻集团,海南,出版业,19970729,,,1.2177,595179.1462,577815.7
311,000795.SZ,000795,英洛华,山西,矿物制品,19970808,56.8054,44.6073,2.8632,637130.4659,635668.2487
312,000796.SZ,000796,凯撒旅游,陕西,旅游服务,19970703,30.1939,59.4499,2.4103,586190.1883,585843.5113
313,000797.SZ,000797,中国武夷,福建,全国地产,19970715,17.6667,17.5947,1.0559,539109.8261,534804.9445
314,000798.SZ,000798,中水渔业,北京,渔业,19980212,36.9457,227.0704,2.8111,211479.21,211435.518
315,000799.SZ,000799,酒鬼酒,湖南,白酒,19970718,54.3837,49.3001,5.2313,1211010.3085,1211010.3085
316,000800.SZ,000800,一汽轿车,吉林,汽车整车,19970618,71.3065,,1.8747,1450102.5,1257872.8835
317,000801.SZ,000801,四川九洲,四川,通信设备,19980506,64.1702,95.2735,2.3943,569703.3018,569703.3018
318,000802.SZ,000802,北京文化,北京,影视音像,19980108,19.0281,15.6367,1.2009,619969.6208,615975.1958
319,000803.SZ,000803,金宇车城,四川,电气设备,19980303,293.2913,,102.944,238729.039,238729.039
320,000806.SZ,000806,ST银河,广西,生物制药,19980416,,,1.764,225481.9112,143181.6096
321,000807.SZ,000807,云铝股份,云南,铝,19980408,,,1.3913,1193932.169,1112767.1187
322,000809.SZ,000809,铁岭新城,辽宁,区域地产,19980616,19.2848,54.1064,0.5916,186402.8322,186402.8322
323,000810.SZ,000810,创维数字,四川,家用电器,19980602,35.9486,19.8063,3.442,1178922.503,1093775.7143
324,000811.SZ,000811,冰轮环境,山东,工程机械,19980528,18.6482,13.789,1.4608,526561.4896,526552.7628
325,000812.SZ,000812,陕西金叶,陕西,广告包装,19980623,110.4349,108.0479,1.7804,246750.3291,215167.5801
326,000813.SZ,000813,德展健康,新疆,化学制药,19980519,20.0415,34.6222,3.3218,1864912.8576,899033.7516
327,000815.SZ,000815,美利云,宁夏,造纸,19980609,111.7278,162.4986,2.4065,494332.0179,494332.0179
328,000816.SZ,000816,ST慧业,江苏,农用机械,19970818,46.8755,109.9457,0.6476,192957.2512,181733.7362
329,000818.SZ,000818,航锦科技,辽宁,化工原料,19971017,12.5304,15.2567,2.4538,630660.0,619699.4738
330,000819.SZ,000819,岳阳兴长,湖南,石油加工,19970625,43.5507,38.7034,2.8332,226784.384,226769.6015
331,000820.SZ,000820,*ST节能,辽宁,环境保护,19980630,,,17.4608,81567.3884,36820.0858
332,000821.SZ,000821,京山轻机,湖北,轻工机械,19980626,24.3494,197.2261,1.2041,350391.1673,294196.8037
333,000822.SZ,000822,山东海化,山东,化工原料,19980703,6.8519,11.2271,1.1679,401896.2748,401896.2748
334,000823.SZ,000823,超声电子,广东,元器件,19971008,20.0982,18.5065,1.5672,542335.66,542289.7171
335,000825.SZ,000825,太钢不锈,山西,特种钢,19981021,4.4061,7.9377,0.6922,2193055.4015,2192982.4459
336,000826.SZ,000826,启迪环境,湖北,环境保护,19980225,19.6844,54.0301,0.9566,1267492.8026,1054687.2845
337,000828.SZ,000828,东莞控股,广东,路桥,19970617,8.0378,7.1959,1.2093,843048.2805,843047.1857
338,000829.SZ,000829,天音控股,江西,其他商业,19971202,,,2.5501,643141.7474,576350.7253
339,000830.SZ,000830,鲁西化工,山东,农药化肥,19980807,4.504,8.7445,1.3326,1381363.7137,1380656.4042
340,000831.SZ,000831,五矿稀土,山西,小金属,19980911,108.4164,132.4197,5.0452,1103500.1036,1103500.1036
341,000833.SZ,000833,粤桂股份,广西,造纸,19981111,37.2442,77.8579,1.189,329522.1125,186395.5214
342,000835.SZ,000835,长城动漫,四川,影视音像,19990625,,,,108157.6838,100258.245
343,000836.SZ,000836,富通鑫茂,天津,通信设备,19970929,73.5922,171.99,3.9164,490632.8209,490613.6679
344,000837.SZ,000837,秦川机床,陕西,机床制造,19980928,,,1.1089,282895.3313,237703.4422
345,000838.SZ,000838,财信发展,重庆,区域地产,19970626,29.9009,28.1815,1.8065,340042.8105,261447.6869
346,000839.SZ,000839,中信国安,北京,综合类,19971031,6.7019,6.4572,1.4755,1344500.4387,1344219.4703
347,000848.SZ,000848,承德露露,河北,软饮料,19971113,19.1184,18.5518,4.1705,789700.1215,789532.7941
348,000850.SZ,000850,华茂股份,安徽,纺织,19981007,30.774,13.9627,0.8415,365198.3585,365089.0225
349,000851.SZ,000851,高鸿股份,贵州,软件服务,19980609,156.8615,216.2834,1.585,532778.7319,504340.647
350,000852.SZ,000852,石化机械,湖北,化工机械,19981126,362.509,57.9231,2.7027,490668.7531,490668.7531
351,000856.SZ,000856,冀东装备,河北,机械基件,19980813,102.5716,178.3355,7.31,236307.0,236307.0
352,000858.SZ,000858,五粮液,四川,白酒,19980427,39.0329,31.7905,7.5243,52242562.1393,51087280.7854
353,000859.SZ,000859,国风塑业,安徽,塑料,19981119,29.7649,30.0092,1.8634,303913.839,303857.4293
354,000860.SZ,000860,顺鑫农业,北京,白酒,19981104,47.5006,40.5132,4.8507,3535261.4696,3535261.4696
355,000861.SZ,000861,海印股份,广东,房产服务,19981028,43.0337,47.0239,1.6873,592615.6011,541865.9644
356,000862.SZ,000862,银星能源,宁夏,新型电力,19980915,67.7502,214.49,1.3739,360120.6885,255689.9739
357,000863.SZ,000863,三湘印象,上海,区域地产,19970925,,,1.1268,666437.7536,573355.0358
358,000868.SZ,000868,*ST安凯,安徽,汽车整车,19970725,,,6.2498,329264.7964,312306.5311
359,000869.SZ,000869,张裕A,山东,红黄酒,20001026,18.9407,19.7119,1.9946,1974821.784,1306420.5648
360,000875.SZ,000875,吉电股份,吉林,火力发电,20020926,60.6766,16.9717,0.9187,695405.7295,633195.6724
361,000876.SZ,000876,新希望,四川,饲料,19980311,55.4008,28.3984,3.9229,9443873.6202,9406966.4394
362,000877.SZ,000877,天山股份,新疆,水泥,19990107,8.7878,6.5835,1.1864,1090671.8774,915298.695
363,000878.SZ,000878,云南铜业,云南,铜,19980602,151.8909,54.5457,2.2707,1895141.5944,1579277.0309
364,000880.SZ,000880,潍柴重机,山东,机械基件,19980402,49.6198,47.1923,1.4423,206247.0735,100945.845
365,000881.SZ,000881,中广核技,辽宁,综合类,19980902,21.9296,33.9157,1.2321,701098.5472,210709.2096
366,000882.SZ,000882,华联股份,北京,百货,19980616,191.9533,,0.7789,629590.9478,570895.6817
367,000883.SZ,000883,湖北能源,湖北,火力发电,19980519,14.8406,16.9485,0.9846,2687576.6377,2686355.9852
368,000885.SZ,000885,城发环境,河南,公路,19990319,8.9733,7.4442,1.7852,522690.2281,522690.2281
369,000886.SZ,000886,海南高速,海南,路桥,19980123,21.136,54.3066,1.2628,351034.0465,343809.6715
370,000887.SZ,000887,中鼎股份,安徽,橡胶,19981203,8.8463,14.8258,1.1503,987643.6607,985443.243
371,000888.SZ,000888,峨眉山A,四川,旅游景点,19971021,16.2931,15.0379,1.3663,340912.777,340912.777
372,000889.SZ,000889,中嘉博创,河北,通信设备,19971218,25.6651,32.0721,1.7667,649028.8265,602994.4006
373,000890.SZ,000890,法尔胜,江苏,多元金融,19990119,,,4.1171,218673.5616,218663.7708
374,000892.SZ,000892,欢瑞世纪,重庆,影视音像,19990115,16.0466,33.0512,1.5089,520900.6312,285771.5707
375,000893.SZ,000893,东凌国际,广东,食品,19981224,1259.3176,129.2127,1.3826,504097.5792,266894.1387
376,000895.SZ,000895,双汇发展,河南,食品,19981210,22.6058,21.3428,7.3139,11109637.4899,2953911.0026
377,000897.SZ,000897,*ST津滨,天津,区域地产,19990422,,,2.9748,302429.9078,302424.7466
378,000898.SZ,000898,鞍钢股份,辽宁,普钢,19971225,3.5246,9.9424,0.5383,2802764.5599,2382120.5119
379,000899.SZ,000899,赣能股份,江西,火力发电,19971126,24.4821,16.3122,0.9571,461495.5805,461493.8048
380,000900.SZ,000900,现代投资,湖南,路桥,19990128,6.694,6.5462,0.6505,645077.042,644767.3343
381,000901.SZ,000901,航天科技,黑龙江,航空,19990401,43.1398,42.154,1.6878,677452.362,625407.993
382,000902.SZ,000902,新洋丰,湖北,农药化肥,19990408,13.0319,14.7117,1.6277,1067104.9592,959918.9133
383,000903.SZ,000903,云内动力,云南,机械基件,19990415,21.2157,26.9208,0.8899,492700.2143,441808.107
384,000905.SZ,000905,厦门港务,福建,港口,19990429,152.1407,52.0204,1.3855,383382.0,383382.0
385,000906.SZ,000906,浙商中拓,浙江,批发业,19990707,12.8131,7.9557,1.6655,391976.2835,380476.9322
386,000908.SZ,000908,景峰医药,湖南,化学制药,19990203,18.0841,,1.451,337833.3508,271972.7574
387,000909.SZ,000909,数源科技,浙江,综合类,19990507,65.4838,82.4811,2.2703,241760.8071,240715.5681
388,000910.SZ,000910,大亚圣象,江苏,家居用品,19990630,8.9528,8.6465,1.3701,648900.654,633000.0421
389,000911.SZ,000911,*ST南糖,广西,食品,19990527,,,,166901.6826,166901.6826
390,000912.SZ,000912,泸天化,四川,农药化肥,19990603,21.4954,42.592,1.5234,755776.0,755776.0
391,000913.SZ,000913,钱江摩托,浙江,摩托车,19990514,88.4053,19.3668,2.0038,560116.96,560116.96
392,000915.SZ,000915,山大华特,山东,化学制药,19990609,35.8299,32.9792,2.7629,464679.3348,462896.5622
393,000917.SZ,000917,电广传媒,湖南,影视音像,19990325,109.9028,33.0571,0.9202,962520.7535,879060.5267
394,000918.SZ,000918,嘉凯城,浙江,全国地产,19990720,,,3.9476,1190766.39,1190766.39
395,000919.SZ,000919,金陵药业,江苏,化学制药,19991118,15.446,10.4076,1.259,373464.0,372566.8543
396,000920.SZ,000920,南方汇通,贵州,环境保护,19990616,32.0704,31.0044,2.5587,282318.0,282191.9437
397,000921.SZ,000921,海信家电,广东,家用电器,19990713,11.3869,9.9302,1.8941,1568496.9009,1038345.8198
398,000922.SZ,000922,佳电股份,黑龙江,电气设备,19990618,12.762,12.0976,1.6869,355662.5924,352329.9192
399,000923.SZ,000923,河北宣工,河北,普钢,19990714,72.0617,20.59,1.4078,966691.5912,293238.0
400,000925.SZ,000925,众合科技,浙江,专用机械,19990611,131.6386,50.8141,1.4961,355568.4922,293238.1032
401,000926.SZ,000926,福星股份,湖北,区域地产,19990618,5.4634,7.1244,0.5531,619825.8333,609543.5702
402,000927.SZ,000927,一汽夏利,天津,汽车整车,19990727,142.3785,15.6359,,531192.9487,531191.9297
403,000928.SZ,000928,中钢国际,吉林,建筑工程,19990312,13.8788,13.258,1.306,611994.8528,361918.0746
404,000929.SZ,000929,兰州黄河,甘肃,啤酒,19990623,,,1.8978,129478.902,129470.6934
405,000930.SZ,000930,中粮科技,安徽,农业综合,19990712,25.6276,23.2418,1.2835,1237921.7326,544315.4471
406,000931.SZ,000931,中关村,北京,生物制药,19990712,73.1778,70.5124,4.0644,681579.9187,635391.9468
407,000932.SZ,000932,华菱钢铁,湖南,普钢,19990803,2.6029,3.7566,0.8487,1764758.3946,1764586.0712
408,000933.SZ,000933,神火股份,河南,煤炭开采,19990831,36.9976,3.577,1.036,883732.5,883717.7363
409,000935.SZ,000935,四川双马,四川,水泥,19990824,19.4685,17.8532,3.3496,1354343.1507,1354340.158
410,000936.SZ,000936,华西股份,江苏,化纤,19990810,18.4392,11.7434,1.1725,591856.6085,591405.2089
411,000937.SZ,000937,冀中能源,河北,煤炭开采,19990909,14.4661,16.7104,0.6029,1261476.2255,1037656.1436
412,000938.SZ,000938,紫光股份,北京,软件服务,19991104,34.9169,33.3584,2.1557,5948966.1388,5948966.1388
413,000948.SZ,000948,南天信息,云南,软件服务,19991014,45.4912,96.4142,2.2934,340143.7184,339999.4638
414,000949.SZ,000949,新乡化纤,河南,化纤,19991021,41.4006,37.1147,1.2459,467848.0502,467646.8927
415,000950.SZ,000950,重药控股,重庆,医药商业,19990916,14.4377,11.2319,1.2411,997162.5696,500912.6118
416,000951.SZ,000951,中国重汽,山东,汽车整车,19991125,14.1609,12.905,1.9468,1281764.328,1281423.5076
417,000952.SZ,000952,广济药业,湖北,化学制药,19991112,13.7044,16.3798,2.4073,235344.6547,235335.0522
418,000953.SZ,000953,*ST河化,广西,农药化肥,19991202,,,,103214.8624,103214.8624
419,000955.SZ,000955,欣龙控股,海南,纺织,19991209,,,3.4523,207282.075,206975.3648
420,000957.SZ,000957,中通客车,山东,汽车整车,20000113,102.7859,64.5252,1.3619,375901.0954,375893.9743
421,000958.SZ,000958,东方能源,河北,火力发电,19991223,49.8764,34.9241,2.4563,693329.8592,691442.8592
422,000959.SZ,000959,首钢股份,北京,普钢,19991216,7.4596,11.9595,0.6625,1793103.0744,1714356.7708
423,000960.SZ,000960,锡业股份,云南,小金属,20000221,19.0888,22.8936,1.3542,1682126.59,1682118.8788
424,000961.SZ,000961,中南建设,江苏,建筑工程,20000301,14.1246,9.7104,1.5713,3097673.6455,3089360.7638
425,000962.SZ,000962,东方钽业,宁夏,小金属,20000120,97.5029,67.4377,2.5414,291390.3777,291389.3307
426,000963.SZ,000963,华东医药,浙江,化学制药,20000127,20.7918,17.647,4.0423,4713986.9223,4713918.9123
427,000965.SZ,000965,天保基建,天津,区域地产,20000406,38.1098,,0.7196,366244.1954,366244.1954
428,000966.SZ,000966,长源电力,湖北,火力发电,20000316,25.8634,10.1096,1.3579,539734.347,539734.347
429,000967.SZ,000967,盈峰环境,浙江,环境保护,20000330,21.3578,12.211,1.3121,1983239.9655,718489.4329
